Kode Item;Nama Item;Jenis;Jumlah;Satuan;Total Harga;
8997235080025;NQUA MINERAL 600 ML;MNM;120;PCS;192.000;
8992761139018;ADES 600ML;MNM;120;PCS;298.080;
08999;KOPI SUSU GULA AREN REKANSETIA;MNM;115;PCS;1.495.000;
8992388101092;NU GREEN TEA HONEY 330ML;MNM;96;PCS;290.400;
025;AQUA GALON REFFIL;MNM;95;PCS;1.562.750;
8996006858016;TEH BOTOL 350ML;MNM;72;PCS;252.000;
8997001990039;SIERRA MINERAL 600 ML;MNM;72;PCS;104.400;
8992388133017;NU MILK TEA 330ML;MNM;72;PCS;406.440;
8998009010231;ULTRA COKLAT 250ML;MNM;72;PCS;406.800;
8991906101644;DJARUM COKLAT;ROKOK;70;PCS;1.078.500;
8996001354124;BENG-BENG 22GR;MKN;68;PCS;142.800;
8996001600726;LE MINERAL GALON 15L;MNM;60;PCS;978.000;
0298;SNACK BAPER;MKN;60;PCS;120.000;
8999909001909;MAGNUM;ROKOK;60;PCS;1.488.000;
02;KOREK GAS TOKAI;HOME CARE;50;PCS;89.000;
0281;YAKULT;MNM;50;PCS;89.000;
661706061261;NAMI NORI ORI 5 GR;MKN;50;PCS;85.000;
044798;MATERAI 10000;ATK;49;PCS;490.000;
8999999588090;WALL'S PADDLE POP TRICO;ICE CREAM;48;PCS;77.520;
8998009010248;ULTRA STROBERI 250ML;MNM;48;PCS;271.200;
8996006856869;TEH BOTOL 330ML;MNM;48;PCS;132.000;
8999510785540;PRISTINE 400ML;MNM;48;PCS;117.456;
8997035563414;POCARI SWEAT 500ML;MNM;48;PCS;285.600;
8998009040023;TEH KOTAK 200ML+100ML;MNM;48;PCS;146.400;
8998898101409;TOLAK ANGIN CAIR 15ML;P3K;48;PCS;173.088;
8998009010255;ULTRA MOKA 250ML;MNM;48;PCS;271.200;
8996129803504;CLEO 600ML;MNM;48;PCS;97.968;
8992775311479;CHOCOLATOS COK 16 G;MKN;48;PCS;39.936;
8996006142511;TEH BOTOL SOSRO 250ML;MNM;48;PCS;117.744;
0171;YOGHURT JELLY BOTOL 10000;MNM;43;PCS;365.500;
8998009010590;ULTRA MILK COKLAT 125ML;MNM;40;PCS;111.600;
089686010015;INDOMIE AYAM BAWANG;MNM;40;PCS;105.520;
011121211;ROTI ADA KRIM BR;MKN;40;PCS;288.000;
0259;TEH TARIK HANAANG CUP;MNM;40;PCS;220.000;
8998989100120;G.G FILTER 12;ROKOK;35;PCS;848.250;
8997235080032;NQUA GALON 19 L;MNM;30;PCS;360.000;
1122211122;SNACK LANGGENG;MKN;30;PCS;540.000;
8998898101119;STMJ;MNM;30;PCS;84.090;
8997009510017;YOU C1000 LEMON 140ML;MNM;30;PCS;163.500;
02222001;SNACK MAKARONI DLL BR 5000;MKN;30;PCS;120.000;
8999909028234;DJI SAM SOE 12;ROKOK;30;PCS;553.500;
00;SNACK AMANDA;MKN;30;PCS;120.000;
8992907952327;SARI ROTI SANDWICH COKLAT;MKN;28;PCS;151.200;
8992907230012;SARI ROTI ISI COKLAT;MKN;27;PCS;97.200;
8999909096004;SAMPOERNA MILD 16;ROKOK;25;PCS;824.000;
8991906101019;DJARUM SUPER 12;ROKOK;25;PCS;570.000;
1107928104113;LAMOR PARFUME ROLL ON;KSMTK;25;PCS;250.000;
02211111;KERIPIK BAWANG KECIL BR;MKN;25;PCS;125.000;
0453;BROWNIES BUMI RASA;MKN;25;PCS;125.000;
8998866202893;GOLDA COFFEE CAPPUCINO 200ML;MNM;24;PCS;68.040;
8998866202725;MILKU COKELAT 200ML;MNM;24;PCS;69.816;
8850389108055;MOGU-MOGU STOBERI 320ML;MNM;24;PCS;211.104;
8850389108048;MOGU-MOGU MANGO 320ML;MNM;24;PCS;211.104;
8998009050053;SARI KACANG IJO 250ML;MNM;24;PCS;91.704;
8999999593384;WALL'S CORNETTO CLASSIC BLACK & WHITE 82ML;ICE CREAM;24;PCS;96.888;
8998009010224;ULTRA FC 250ML;MNM;24;PCS;135.600;
8992775001608;CHOCOLATOS SWEET CHEESE 16G;MKN;24;PCS;19.968;
8992775311981;CHOCOLATOS DARK 16G;MKN;24;PCS;19.968;
8992775100615;GERY WAFER ROLL COKELAT MEDE 15G;MKN;21;PCS;16.611;
8998989300155;G.G SIGNATURE;ROKOK;20;PCS;462.000;
02111221111;KERIPIK BAWANG BESAR BR;MKN;20;PCS;240.000;
0369;KRUPUK RDN BESAR;MKN;20;PCS;80.000;
875692692150;KRUPUK RDN KECIL;MKN;20;PCS;32.000;
8991115011109;BIG BABOL BLUEBERRY;MKN;20;PCS;40.000;
8998989501125;G.G MERAH KRETEK 12;ROKOK;20;PCS;290.000;
8992907952037;SARI ROTI ISI COKLAT KEJU;MKN;20;PCS;72.000;
01112211222;SNACK SUCIFOODS 2500;MKN;20;PCS;34.000;
8992907997328;SARI ROTI DORAYAKI MARTABAK;MKN;20;PCS;108.000;
8991115012106;BIG BABOL RASA STROBERI & KRIM 22G;MKN;20;PCS;40.000;
1107928109200;LAMOR PARFUME SPRAY 30ML;KSMTK;16;PCS;352.000;
8993996241279;JAZY MAX 12;ROKOK;15;PCS;249.000;
01211001;KRIPIK KENTANG YAMMI;MKN;15;PCS;270.000;
8991188943536;SASA SANTAN KELAPA 65 ML;SMBK;15;PCS;44.100;
8992907952549;SARI ROTI DORAYAKI COKLAT;MKN;15;PCS;81.000;
8992907952143;SARI ROTI KRIM KEJU;MKN;14;PCS;63.000;
8992907952334;SARI ROTI SANDWICH KRIM KEJU;MKN;13;PCS;70.200;
0126;T 50K;PULSA;13;PCS;651.300;
8992761122430;FRESTEA GREEN HONEY 500ML;MNM;12;PCS;59.388;
8992761002039;FANTA 390ML;MNM;12;PCS;46.500;
8992761166212;FRESTEA APEL 350ML;MNM;12;PCS;37.632;
8997232970046;LEMONILO BROWNIES CRISPY CHOCO 35 G;MKN;12;PCS;118.800;
8996006858160;FRUITTEA BLACKCURRANT 350ML;MNM;12;PCS;42.000;
8996006858320;FRUITEA LEMON 350ML;MNM;12;PCS;42.000;
8992761147143;SPRITE WATERLYMON 250ML;MNM;12;PCS;49.008;
8997240600393;OATSIDE BARISTA BLEND MILK 200 ML;MNM;12;PCS;68.700;
7622201430184;OREO ORIGINAL 38G;MKN;12;PCS;24.264;
8997240600935;OATSIDE CHOCO MALT 200ML;MNM;12;PCS;54.000;
011212121212;TELOR OMEGA ISI 10 HAPPY;SMBK;12;PCS;324.000;
8998898280401;TOLAK ANGIN FLU;P3K;12;PCS;43.272;
8996129800640;CLEO 1500ML;MNM;12;PCS;52.992;
7622201430122;OREO ICE CREAM 38GR;MKN;12;PCS;24.264;
8992761145019;COCA-COLA 250ML;MNM;12;PCS;32.004;
8997001990046;SIERRA MINERAL 1500 ML;MNM;12;PCS;35.316;
8992716109172;BISKUAT BOLU COKLAT 16G;MKN;12;PCS;24.384;
8996006858108;FRUITEA STRAWBERRY 350ML;MNM;12;PCS;42.000;
8992761166052;FRESTEA JASMINE 350ML;MNM;12;PCS;37.632;
7622202217630;RITZ CHEESE 91 GR;MKN;12;PCS;82.992;
8992761002015;COCA-COLA 390ML;MNM;12;PCS;46.500;
7622201430153;OREO CHOCOLATE CREAM 38G;MKN;12;PCS;24.264;
8992761166038;PULPY ORANGE 300ML;MNM;12;PCS;48.612;
8992761145033;FANTA STRAW 250ML;MNM;12;PCS;32.004;
8997240600409;OATSIDE COK OAT MILK 200 ML;MNM;12;PCS;68.700;
8996006858115;FRUITEA FREEZE 350ML;MNM;12;PCS;42.000;
8992761145026;SPRITE 250ML;MNM;12;PCS;32.004;
8998127921754;DUNHIL FILTER 12;ROKOK;12;PCS;243.600;
8999510785472;PRISTINE 1500ML;MNM;12;PCS;72.108;
8992761122331;FRESTEA APPLE 500ML;MNM;12;PCS;59.388;
8992982201501;NESTLE PURE LIFE 1500ML;MNM;12;PCS;44.916;
8992761002022;SPRITE 390ML;MNM;12;PCS;46.500;
8992761164546;PULPY NUTRIBOOST STRAWBERRY 300ML;MNM;12;PCS;65.364;
8997240600454;OATSIDE COFFE OAT MILK 200 ML;MNM;12;PCS;79.200;
8992907780012;SARI ROTI KASUR KEJU;MKN;12;PCS;140.400;
8992761002060;COCA COLA ZERO 390 ML;MNM;12;PCS;48.996;
7622300405588;OREO KRAFT KEJU CAKE 16G;MKN;12;PCS;24.384;
8992761166205;FRESTEA GREEN HONEY 350ML;MNM;12;PCS;37.632;
8998866201841;GOLDA COFFE DOLCE LATTE 200ML;MNM;12;PCS;34.500;
8996001350843;SUPERSTAR SNAPS 28G;MKN;12;PCS;19.800;
8992761166229;FRESTEA MARKISA 350ML;MNM;12;PCS;37.632;
8992761122324;FRESTEA JASMINE 500ML;MNM;12;PCS;59.388;
7622201430092;OREO STRAW 38GR;MKN;12;PCS;24.264;
8992736980164;SASA TEPUNG KENTUCKY 75G;SMBK;10;PCS;22.640;
8992994110143;YAKULT LIGHT;MNM;10;PCS;22.600;
00222111;TELOR OMEGA HAPPY ISI 6;SMBK;10;PCS;165.000;
8992736290409;SASA TEPUNG BAKWAN 100G;SMBK;10;PCS;22.640;
8992775212110;GARUDA KACANG TELUR 100G;MKN;10;PCS;77.000;
112255469;KOPI ROBUSTA BL BR 150GR;MNM;10;PCS;200.000;
8992907420017;SARI ROTI KRIM COKLAT;MKN;10;PCS;45.000;
8997217370311;CAMEL PURPLE MILD 12;ROKOK;10;PCS;187.000;
8992775204009;GARUDA KACANG ATOM 130G;MKN;10;PCS;76.000;
8886057883665;KRATINGDAENG 150ML;MNM;10;PCS;51.060;
8992736424293;SASA BUMBU NASGOR AS SC;SMBK;10;PCS;16.210;
8999909012875;SAMPOERNA LEGIT AMERTA;ROKOK;9;PCS;112.200;
89995107885526;PRISTINE GALON REFF 19 LT;MNM;9;PCS;159.300;
8992907996321;SARI ROTI KASUR KLASIK;MKN;8;PCS;79.200;
7622300065201;KRAFT CHEDDAR MINI 35G;MKN;8;PCS;37.400;
8992907720018;SARI ROTI SOBEK COKLAT KEJU;MKN;8;PCS;129.600;
9556001288592;NESCAFE LATTE 220ML;MNM;8;PCS;46.336;
9556001288561;NESCAFE CARAMEL MACCHIATO 220ML;MNM;8;PCS;46.336;
9556001288547;NESCAFE CAPPUCCINO 220ML;MNM;8;PCS;46.336;
0108;PLN 200K;PULSA;7;PCS;1.406.550;
8992907996413;SARI ROTI SOBEK DUO COK KEJ;MKN;7;PCS;66.150;
8997001990022;SIERRA 220 ML CUP / DUS;MNM;7;DUS;132.993;
0160;I 50K;PULSA;7;PCS;353.500;
8992907710019;SARI ROTI SOBEK COKLAT;MKN;7;PCS;113.400;
8992775002919;GARUDA O'CORN SEASALT 96G;MKN;6;PCS;51.600;
8993004788147;SMAX BALLS CHEESE 70G;MKN;6;PCS;23.976;
8996001358399;ROMA WAFELLO WAFER COKLAT 135G;MKN;6;PCS;30.300;
8993004788529;SMAX BALLS COK 40G;MKN;6;PCS;23.976;
8993004788611;SMAX RING GHOST PEPPER 40G;MKN;6;PCS;27.240;
0103;SNACK SUCI FOODS KRIPIK PISANG;MKN;6;PCS;90.000;
8998989300292;G.G PATRA 12;ROKOK;6;PCS;77.400;
0205;SNACK SUCI FOODS KACANG BALA-BALA;MKN;6;PCS;90.000;
8993379500238;SUNCO 2L;SMBK;6;PCS;233.100;
8992907996390;SARI ROTI SOBEK DUO COK;MKN;6;PCS;54.000;
8991906101842;DJARUM COKLAT EXTRA MOCCA 12;ROKOK;6;PCS;95.700;
072;KRIPING SINGKONG AB/BAL;MKN;5;PCS;650.000;
8998127921709;DUNHIL MILD 16;ROKOK;5;PCS;136.250;
0114;S 50K;PULSA;5;PCS;252.250;
8997235180190;CLEO GALON 12,8 L;MNM;5;PCS;80.000;
8992907953270;SARI ROTI TAWAR SPESIAL JUMBO;MKN;5;PCS;81.000;
0372;CUP KOPI;HOME CARE;5;PAK;90.000;
8993200661305;CIMORY YOGURT STROBERI 250ML;MNM;4;PCS;28.400;
8993200661336;CIMORY YOGURT MANGO 250ML;MNM;4;PCS;28.400;
8992907953287;SARI ROTI TAWAR KUPAS JUMBO;MKN;4;PCS;72.000;
8993200661350;CIMORY YOGURT ANEKA BUAH 250ML;MNM;4;PCS;28.400;
8993200661657;CIMORY YOGURT BLUEBERRY 250ML;MNM;4;PCS;28.400;
9555074300613;LEIVY SHW CREAM BW 450ML;HOME CARE;4;PCS;121.656;
8993200661299;CIMORY YOGURT LYCHEE 250ML;MNM;4;PCS;28.400;
8993200663057;CIMORY YOGURT MIXED BERRY 250ML;MNM;4;PCS;28.400;
8994907003412;ABC BUMBU KACANG SERBAGUNA 60G;MKN;4;PCS;16.796;
8997223735494;TWIZZ SUMMER 16;ROKOK;3;PCS;69.450;
8993379210854;HARMONY APPLE FUJI 70G;HOME CARE;3;PCS;6.492;
8999909012691;SAMPOERNA LEGIT 12;ROKOK;3;PCS;37.350;
8997223733971;TWIZZ ROYAL CRUSH 16;ROKOK;3;PCS;69.600;
711844110083;ABC KECAP 275ML;SMBK;3;PCS;56.442;
7622210193957;KRAFT CHEDDAR 70 GR;MKN;3;PCS;32.664;
8991906101811;DJARUM 76 MANGGA;ROKOK;3;PCS;40.950;
8997168212135;JUARA TEH MANIS 12;ROKOK;3;PCS;39.300;
711844120419;ABC SAMBAL ASLI 275ML;MKN;3;PCS;39.930;
0110;PLN 50K;PULSA;3;PCS;152.100;
711844110113;ABC KECAP 135ML;SMBK;3;PCS;22.611;
8993379200862;HARMONY GRAPE 70G;HOME CARE;3;PCS;6.492;
8997878700113;KATA OMA TELUR GABUS RASA GULA AREN 68G;MKN;3;PCS;33.357;
8997223734053;TWIZZ YELLOW CRUSH 16;ROKOK;3;PCS;69.600;
8994448250269;YUMEDA BODY WASH AKOYA 400 ML;HOME CARE;3;PCS;50.100;
8999168211606;JUARA JAMBU 12;ROKOK;3;PCS;39.300;
8991906101712;DJARUM COKLAT EXTRA 12;ROKOK;3;PCS;43.200;
8998009070044;KRAFT SINGLES 5 SLICES;MKN;3;PCS;35.343;
0132;T 10K;PULSA;3;PCS;32.550;
8993379241858;HARMONY LEMON CITRUS 70G;HOME CARE;3;PCS;6.492;
8997014442020;ON BOLD 12;ROKOK;3;PCS;46.500;
8997014021867;LEMONILO CHIMI JAGUNG BALADO 40G;MKN;3;PCS;20.979;
8997014021850;LEMONILO CHIMI JAGUNG BAKAR 40G;MKN;3;PCS;20.979;
8999909012844;SAMPOERNA LEGIT SADA 12;ROKOK;3;PCS;37.350;
8993004788857;MR POTATO RENDANG 35 GR;MKN;3;PCS;24.990;
8997227831550;SAAT MAROON 16;ROKOK;3;PCS;64.500;
8993004788840;MR POTATO ORI 35 GR;MKN;3;PCS;24.990;
8992858665000;PROMAG / STRIP;P3K;3;PCS;23.001;
8997878700120;KATA OMA TELUR GABUS RASA KEJU 68G;MKN;3;PCS;33.357;
8997227831499;SAAT BERRIES 12;ROKOK;3;PCS;52.500;
8993379286514;HARMONY SABUN CAIR STRAWBERRY 400ML;KSMTK;3;PCS;46.395;
8998009070037;KRAFT SINGLES 10 SLICE;MKN;3;PCS;63.897;
8991906102511;DJARUM 76 NANAS;ROKOK;3;PCS;40.050;
0308;BERAS PETRUK 25KG;SMBK;2;PCS;770.000;
04511;TEMPAT MAKAN PLASTIK;HOME CARE;2;PCS;80.000;
8993379285289;MEDICARE HANDWASH YELLOW 400ML;HOME CARE;2;PCS;19.596;
9557062331128;MR POTATO CRIPS RASA ORIGINAL 85G;MKN;2;PCS;26.596;
8993379261870;LERVIA POUCH AVOCADO 400ML;HOME CARE;2;PCS;42.084;
8997014442808;ON LINE FRESHGRAPE 16;ROKOK;2;PCS;45.000;
0122222111;SNACK KUCAI ASIN / BAL;MKN;2;PCS;240.000;
8993379261856;LERVIA POUCH MILK 400ML;HOME CARE;2;PCS;42.084;
0222111;PILUS MINI/BAL;MKN;2;PCS;150.000;
8993379285272;MEDICARE HANDWASH BLUE 400ML;HOME CARE;2;PCS;19.596;
711844330115;ABC SARDEN CABAI 425G;MKN;2;PCS;48.900;
89981115;LUCKY STRIKE WHITE LIGHTS 20;ROKOK;2;PCS;58.200;
060;SNACK MAKARONI / BAL;MKN;2;PCS;220.000;
8998181941286;LUCKY BOOST 20;ROKOK;2;PCS;58.200;
8993379285265;MEDICARE HANDWASH RED 400ML;HOME CARE;2;PCS;19.596;
711844330016;ABC SARDEN TOMAT 425G;MKN;2;PCS;48.900;
0154;B 10K;PULSA;2;PCS;22.500;
022211111;SENDOK BEBEK;ICE CREAM;2;PCS;16.000;
0162;I 25K;PULSA;2;PCS;51.550;
8993379261863;LERVIA POUCH HONEY 400ML;HOME CARE;2;PCS;42.084;
0106;PLN 100K;PULSA;2;PCS;201.550;
0145;SR 100;PULSA;1;PCS;98.900;
0116;S 25K;PULSA;1;PCS;25.525;
0105;PLN 100;PULSA;1;PCS;100.400;
0128;T 30K;PULSA;1;PCS;31.400;
89981108;LUCKY STRIKE WHITE FILTER 20;ROKOK;1;PCS;28.200;
0118;S 20K;PULSA;1;PCS;20.700;
00111122222;GABUS KEJU / 1 KG;MKN;1;PCS;30.000;
0159;I 50;PULSA;1;PCS;49.300;
0152;B 25K;PULSA;1;PCS;25.000;
0383;SNACK BALADO / BALL;MKN;1;PCS;120.000;
0134;T 5K;PULSA;1;PCS;6.800;
010101000000;I 20;PULSA;1;PCS;20.600;
